기관코드,기관명,식별자,제목,발행,source_url,관련여부,매칭키워드,요약여부,갱신일
kice-research,교육과정평가원 연구보고서,1252,2022 개정 교육과정에 따른 고등학교 제2외국어과(프랑스어) 선택과목 성취수준 개발 연구(CRC 2025-14-2),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1252&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1251,2022 개정 교육과정에 따른 고등학교 제2외국어과(독일어) 선택과목 성취수준 개발 연구(CRC 2025-14-1),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1251&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1250,2022 개정 교육과정에 따른 고등학교 예술계열(사진) 선택과목 성취수준(ORM 2025-31-7),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1250&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1249,2022 개정 교육과정에 따른 고등학교 예술계열(영화) 선택과목 성취수준(ORM 2025-31-6),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1249&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1248,2022 개정 교육과정에 따른 고등학교 예술계열(연극) 선택과목 성취수준(ORM 2025-31-5),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1248&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1247,2022 개정 교육과정에 따른 고등학교 예술계열(문예 창작) 선택과목 성취수준(ORM 2025-31-4),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1247&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1246,2022 개정 교육과정에 따른 고등학교 예술계열(무용) 선택과목 성취수준(ORM 2025-31-3),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1246&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1245,2022 개정 교육과정에 따른 고등학교 예술계열(미술) 선택과목 성취수준(ORM 2025-31-2),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1245&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1244,2022 개정 교육과정에 따른 고등학교 예술계열(음악) 선택과목 성취수준(ORM 2025-31-1),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1244&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1243,경계선 지능 학생 실태 분석 및 지원(CRI 2025-3),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1243&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1242,2024 기초학력 지원 사업 홍보 및 성과 확산(CRI 2025-1),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1242&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1241,2024 기초학력 지원 사업 운영 컨설팅(CRI 2025-2),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1241&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1240,2024 교육결손 해소 지원 정책 연구(CRI 2025-4),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1240&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1239,표시과목별 중등교사 자격 기준 및 평가 영역과 평가 내용 요소 개발·보완 연구 : 세라믹(CRO 2025-1-4),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1239&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1238,표시과목별 중등교사 자격 기준 및 평가 영역과 평가 내용 요소 개발·보완 연구 : 영양교사(2급)(CRO 2025-1-3),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1238&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1237,표시과목별 중등교사 자격 기준 및 평가 영역과 평가 내용 요소 개발·보완 연구 -보건교사(2급)-,2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1237&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1236,표시과목별 중등교사 자격 기준 및 평가 영역과 평가 내용 요소 개발·보완 연구 : 가정(CRO 2025-1-1),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1236&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1216,2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 정보(ORM 2025-11-8),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1216&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1215,2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 기술･가정(ORM 2025-11-7),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1215&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1214,2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 미술(ORM 2025-11-6),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1214&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1213,2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 음악(ORM 2025-11-5),2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1213&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1212,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 체육1, 2(ORM 2025-11-4)",2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1212&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1211,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문(ORM 2025-11-3)",2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1211&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1210,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 대수, 미적분Ⅰ, 확률과 통계(ORM 2025-11-2)",2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1210&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1209,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 화법과 언어, 독서와 작문, 문학(ORM 2025-11-1)",2025,https://www.kice.re.kr/resrchBoard/view.do?seq=1209&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1235,‘2022 개정 교육과정’ 일부 개정 시안 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1235&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1234,2022 개정 교육과정에 따른 중‧고등학교 환경과 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1234&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1233,2022 개정 교육과정에 따른 중･고등학교 한문과 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1233&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1232,2022 개정 교육과정에 따른 중·고등학교 진로와 직업 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1232&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1231,2022 개정 교육과정에 따른 중·고등학교 정보과 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1231&s=kice&m=030109,o,정보과,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1230,2022 개정 교육과정에 따른 중･고등학교 보건과 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1230&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1229,2022 개정 교육과정에 따른 고등학교 국어과 공통과목 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1229&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1228,2022 개정 교육과정에 따른 고등학교 역사과 공통과목 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1228&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1227,2022 개정 교육과정에 따른 고등 공통과목 및 중ㆍ고 합본과목 성취수준 개발 연구(총론),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1227&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1226,2022 개정 교육과정에 따른 고등학교 사회과 공통과목 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1226&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1225,2022 개정 교육과정에 따른 고등학교 과학과 공통과목 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1225&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1224,2022 개정 교육과정에 따른 고등학교 영어과 공통과목 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1224&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1223,2022 개정 교육과정에 따른 고등학교 수학과 공통과목 성취수준 개발 연구,2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1223&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1222,"IB 프로그램의 교육과정, 수업, 학생평가, 교원 연수 체제 적용 방안 연구",2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1222&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1221,학습지원대상학생 선정 및 지원 체계화 방안 연구(CRI 2024-10),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1221&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1220,기초학력 보장을 위한 교원 전문성 지원 방안 연구(CRI 2024-11),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1220&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1219,2022 개정 교육과정에 따른 최소한의 성취기준 개발 연구(Ⅱ)(CRI 2024-8),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1219&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1218,2022 개정 영어과 교육과정의 영어듣기능력평가 적용 및 활용 방안(CRI 2024-9),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1218&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1217,초·중학교 학교자율시간 편성·운영 지원 방안 연구(CRC 2024-37),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1217&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1208,미래 핵심역량의 구현을 위한 학교생활기록부 체제 개선 연구(CRC 2024-33),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1208&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1207,학점이수 인정기준 적용에 따른 성취평가 운영 현황 및 인식[KICE 2024 이슈페이퍼](ORM 2024-65-16),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1207&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1206,중학교 수학과 ‘좋은 수업’ 구성 요소 및 세부 항목 개발을 위한 참여적 설계 사례[KICE 2024 이슈페이퍼](ORM 2024-65-17),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1206&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1205,초등학생 문해력 실태 분석 및 교육 지원 방안 탐색: 4~6학년을 중심으로[KICE 2024 이슈페이퍼](ORM 2024-65-13),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1205&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1204,2022 개정 중학교 교과 교육과정 적용에 대한 교사 인식 조사[KICE 2024 이슈페이퍼](ORM 2024-65-4),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1204&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1203,문항모수 드리프트를 고려한 문항 모니터링 방안[KICE 2024 이슈페이퍼](ORM 2024-65-12),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1203&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1202,디지털 미디어 리터러시 수업에서의 저작권 문제에 대한 교사 인식 및 요구 분석[KICE 2024 이슈페이퍼](ORM 2024-65-11),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1202&s=kice&m=030109,o,디지털;디지털 미디어;미디어 리터러시,o,2026-07-20
kice-research,교육과정평가원 연구보고서,1201,PISA 2022 결과에 나타난 우리나라 학생들의 창의적 사고력 성취 특성 [2024 KICE 이슈페이퍼](ORM 2024-65-10),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1201&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1200,기초학력 향상 지원을 위한 국가 수준 문해력 평가 방향 탐색 [2024 KICE 이슈페이퍼](ORM 2024-65-15),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1200&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1199,학생 역량 및 성장 중심의 학생평가 체제 개선 방안(RRE 2024-8),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1199&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1198,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 공통과학 1, 2(ORM 2024-79-6)",2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1198&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1197,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 통합사회 1, 2(ORM 2024-79-5)",2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1197&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1196,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 한국사 1, 2(ORM 2024-79-4)",2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1196&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1195,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 공통영어 1, 2(ORM 2024-79-3)",2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1195&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1194,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 공통수학 1, 2(ORM 2024-79-2)",2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1194&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1193,"2022 개정 교육과정에 따른 최소 성취수준 보장지도 자료 : 공통국어 1, 2(ORM 2024-79-1)",2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1193&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1192,학교교육 혁신을 견인하는 KICE 전략 연구: 요구분석 결과를 중심으로(RRO 2024-1),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1192&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1191,인간교사와 AI 보조교사 간 협력 모형에 기반한 초·중등학교 교육과정 개선 방향 탐색(RRC 2024-7),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1191&s=kice&m=030109,o,AI,o,2026-07-20
kice-research,교육과정평가원 연구보고서,1190,2023년 국가수준 학업성취도 평가 결과 : 고등학교(ORM 2024-77-2),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1190&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1189,2023년 국가수준 학업성취도 평가 결과 : 중학교(ORM 2024-77-1),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1189&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1188,KICE 이독성 지수(KICE Readability Index) 자동측정 프로그램 설계 및 개발(Ⅲ): 텍스트와 어휘 DB(초·중·고등학교급) 정교화 및 자동측정 프로그램 개발(RRT 2024-1),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1188&s=kice&m=030109,X,,X,2026-07-20
kice-research,교육과정평가원 연구보고서,1187,에듀테크 활용 교육의 현황 조사 및 활성화 방안 연구: 고등학교를 중심으로(RRI 2024-5),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1187&s=kice&m=030109,o,에듀테크,o,2026-07-20
kice-research,교육과정평가원 연구보고서,1186,‘좋은 수업’에 대한 교사 및 학생의 인식 분석과 ‘좋은 수업’ 지원 방안탐색(Ⅱ): 중학교를 중심으로(RRI 2024-4),2024,https://www.kice.re.kr/resrchBoard/view.do?seq=1186&s=kice&m=030109,X,,X,2026-07-20
